id,type,properties,mentions,article_id,text
organization:usw,Organization,"{'name': 'United Steelworkers', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'union', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['United Steelworkers', 'USW']",article_id,Organization United Steelworkers United Steelworkers USW union
technology:ultralow_power_circuit,Technology,"{'name': 'ultralow-power circuit for solar energy conversion efficiency improvement.', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['ultralow-power circuit', 'new circuit', 'small circuit']",article_id,Technology ultralow-power circuit for solar energy conversion efficiency improvement. ultralow-power circuit new circuit small circuit
organization:mit,Organization,"{'name': 'MIT', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'university', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['MIT'],article_id,Organization MIT MIT university
person:dina_reda_el_damak,Person,"{'name': 'Dina Reda El-Damak', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': 'Engineer'}",['Dina Reda El-Damak'],article_id,Person Dina Reda El-Damak Dina Reda El-Damak Engineer
person:anantha_chandrakasan,Person,"{'name': 'Anantha Chandrakasan', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': 'Engineer'}",['Anantha Chandrakasan'],article_id,Person Anantha Chandrakasan Anantha Chandrakasan Engineer
company:texas_instruments,Company,"{'name': 'Texas Instruments', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Texas Instruments'],article_id,Company Texas Instruments Texas Instruments
company:taiwan_semiconductor_manufacturing,Company,"{'name': 'Taiwan Semiconductor Manufacturing', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Taiwan Semiconductor Manufacturing'],article_id,Company Taiwan Semiconductor Manufacturing Taiwan Semiconductor Manufacturing
company:exxon,Company,"{'name': 'Exxon', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Exxon'],article_id,Company Exxon Exxon
company:daystar,Company,"{'name': 'Daystar', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Daystar'],article_id,Company Daystar Daystar
company:american_solar_king_corporation,Company,"{'name': 'American Solar King Corporation', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['American Solar King Corporation'],article_id,Company American Solar King Corporation American Solar King Corporation
company:olin_corporation,Company,"{'name': 'Olin Corporation', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Olin Corporation'],article_id,Company Olin Corporation Olin Corporation
company:solaron_corporation,Company,"{'name': 'Solaron Corporation', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Solaron Corporation'],article_id,Company Solaron Corporation Solaron Corporation
organization:arthur_d_little_inc,Organization,"{'name': 'Arthur D. Little Inc.', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'company', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Arthur D. Little Inc.'],article_id,Organization Arthur D. Little Inc. Arthur D. Little Inc. company
company:public_service_electric_and_gas_company,Company,"{'name': 'Public Service Electric and Gas Company', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['Public Service Electric and Gas Company', 'PSE&G']",article_id,Company Public Service Electric and Gas Company Public Service Electric and Gas Company PSE&G
location:new_jersey,Location,"{'name': 'New Jersey', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': 'state', 'role_in_solar_energy_space': None}",['New Jersey'],article_id,Location New Jersey New Jersey state
project:solar_panel_installation,Project,"{'name': 'Solar Panel Installation', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': 'New Jersey', 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['installations', 'solar projects']",article_id,Project Solar Panel Installation installations solar projects New Jersey
policy:renewable_energy_mandate,Policy,"{'name': 'Renewable Energy Mandate', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': 'renewable_standard', 'jurisdiction': 'New Jersey', 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['state mandate'],article_id,Policy Renewable Energy Mandate state mandate renewable_standard New Jersey
location:toledo,Location,"{'name': 'Toledo', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': 'city', 'role_in_solar_energy_space': None}","['Toledo', 'Toledo, Ohio']",article_id,"Location Toledo Toledo Toledo, Ohio city"
organization:university_of_toledo,Organization,"{'name': 'University of Toledo', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'university', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['University of Toledo'],article_id,Organization University of Toledo University of Toledo university
company:isofoton,Company,"{'name': 'Isofoton', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Isofoton'],article_id,Company Isofoton Isofoton
location:napoleon,Location,"{'name': 'Napoleon', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': 'city', 'role_in_solar_energy_space': None}",['Napoleon'],article_id,Location Napoleon Napoleon city
organization:penn_state_lunar_lion_team,Organization,"{'name': 'Penn State Lunar Lion Team', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'university_project', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['Penn State Lunar Lion team', ""Paul's team from Penn State""]",article_id,Organization Penn State Lunar Lion Team Penn State Lunar Lion team Paul's team from Penn State university_project
company:boeing,Company,"{'name': 'Boeing', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Boeing'],article_id,Company Boeing Boeing
company:standard_renewable_energy,Company,"{'name': 'Standard Renewable Energy', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Standard Renewable Energy'],article_id,Company Standard Renewable Energy Standard Renewable Energy
